2022-10-23 09:49:51,Twitter for Android,Afghanistan,1584119904969535488,Irjen Rambo,in,0,0,7,400,29,"b'@DarkanAmelia @luky_chan @HusinShihab @Bayumaruto4 @jokowi Contoh prinsipnya bikin sumur resapan?pakai toa saat banjir?\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\nSoal prinsip boleh2 aja,harus malah.tapi tentu harus pintar agar prinsip yg dipegang berada dijalan yg bnr.kl msh goblok tapi ga mau dengar kata orang krn prinsip,wah bahaya itu.yg jd korban rakyat kecil\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84'"
2022-10-23 09:49:51,Twitter for iPhone,"medan, north sumatra",1584119902931390464,Yulvando,in,0,0,226,7716,320,"b'@iwanpiliang7 @jokowi Saya mengikuti bang Iwan sejak 2010 dan banyak tau apa yg beliau perbuat utk beliau sehingga menjadi pemimpin, semoga perteman bang Iwan dgn pemimpin ini tetap berjalan walau sdh tdk menjabat lagi ... Aamiin'"
2022-10-23 09:49:50,Twitter for Android,"Province of Moscow, Russia",1584119901991493633,A.D.C,in,0,0,182,3513,210,"b'@NAHProjectTeam Happy Birthday @NAHProjectTeam sukses untuk kalian, wishnya semoga brandnya laris manis dan segera keluarin produk terbaik ya. Target kedepannya yg pake sepatu jangan pak Jokowi aja, bisa lah pak Putin atau Joe Biden juga pake \xf0\x9f\xa4\xa9\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'"
2022-10-23 09:49:40,Twitter Web App,Banda Aceh,1584119859419353095,cloverhand,in,0,0,876,1830,830,"b'@Fakhruddin_MS @DonAdam68 wah, kalo ini beneran... \nKPU berarti yang melakukan pelanggaran berat, karena meloloskan orang yang sama sekali ga qualified.. \xf0\x9f\x98\xad\nmungkin selama ini bukan salah jokowi (karena dia memang ga mampu brada di level itu), tapi org2 yang meloloskannya hingga dia berada di RI 1...'"
2022-10-23 09:49:40,Twitter for Android,,1584119857586794496,Ganevzi,in,0,0,39,2604,52,b'@abu_waras @NasDem @jokowi Gak penting'
2022-10-23 09:49:36,Twitter for Android,,1584119841933635585,Aiman_Judakusumah 🇮🇩,in,0,0,7468,74944,7172,b'@caul_tanjung terus @FaisalBasri yg pintar itu jasanya buat negara apa? \n\xf0\x9f\x98\x82\n\n@jokowi @erickthohir @KSPgoid @prastow @OposisiCerdas'
2022-10-23 09:49:29,Twitter for Android,,1584119810967097344,Rzq,in,0,0,81,1128,325,b'@jokowi Zaman sekarang tantanganya hutang'
2022-10-23 09:49:23,Twitter for Android,,1584119788447490050,Harley,in,0,0,20,27,65,"b'Banyak Keberhasilan Presiden Jokowi Dalam Menangani Masalah Di Indonesia , Salah Satunya Covid-19\n\n#JokowiPresidenku\n#PembangunanUntukRakyat\n#PresidenJokowiHebat\n#JokowiMembangunNegeri\n#JokowiMajuBersamaIndonesia\n#NKRIMajuBersamaJokowi\nBengkulu https://t.co/LJbL21qCg2'"
2022-10-23 09:49:15,Twitter for Android, Jabar Indonesia ,1584119752389033986,🇮🇩BARA🇮🇩,in,0,0,5025,5861,5167,b'@Diti44668265 @Hulk_SelluHijaU @EireneEunomia Justru itu yg sya tunggu pengn tau komentar dri org yg benci jokowi. \xf0\x9f\x98\x84'
2022-10-23 09:49:14,twittbot.net,"Jakarta, Indonesia",1584119750510026752,FADLIDZON (Youtube: Fadlidzon Official),in,0,0,80,81815,8,"b'Sebagaimana #Gusdur, Presiden Jokowi termasuk salah satu tokoh toleransi Indonesia. Kepada para pemimpin agama, beliau menyampaikan pesan kedamaian, persatuan dan pembangunan bangsa. \nhttps://t.co/weAyTYul7D'"
2022-10-23 09:49:10,Twitter for Android,"Sumatera Barat, Indonesia",1584119732164513794,Ade Surya Iskandar,in,0,0,242,3335,54,"b'@Heritanjung13 @NasDem @jokowi Ya dilihat saja pergerakannya, counter statement suara anjlok 9.04 dari 2019 harusnya bisa dibantahkan toh? Sisanya 2024 nanti dilihat saja manuver2 lainnya'"
2022-10-23 09:49:10,Twitter for Android,"ÜT: -6.448347,106.809876",1584119730809380865,Ahmed,in,0,0,279,17265,526,"b'@Alwizar69 @Relawananies Siapa yg ngusung Jokowi pertama di tahun 2014? Bukan PDIP, tapi Nasdem. He he.\n\nBtw, saya nyoblos dari tahun 1992. Maaf ya.'"
